
"Banco de México"

"Sistemas de pago de bajo valor"
"Cuentas validadas"

"Fecha de consulta: 27/04/2025 02:50:34"

""

"Título","Total de cuentas validadas","Cuentas validadas de ABC Capital, S.A.","Cuentas validadas de Accendo Banco, S.A.","Cuentas validadas de Banco Actinver, S.A.","Cuentas validadas de Banca Afirme, S.A.","Cuentas validadas de Opciones Empresariales del Noreste, S.A. de C.V.","Cuentas validadas de Banco Autofin México, S.A.","Cuentas validadas de Banco Azteca, S.A.","Cuentas validadas de Banco del Bajío, S.A.","Cuentas validadas de Banco Nacional de México, S.A.","Cuentas validadas de Banco Ahorro Famsa, S.A.","Cuentas validadas de BanCoppel, S.A.","Cuentas validadas de Banco Bancrea, S.A.","Cuentas validadas de Banco Nacional del Ejército, Fuerza Aérea y Armada","Cuentas validadas de Bankaool, S.A.","Cuentas validadas de Banco Mercantil del Norte, S.A.","Cuentas validadas de Banco Regional S.A.","Cuentas validadas de Banco del Ahorro Nacional y Servicios Financieros, S.N.C.","Cuentas validadas de Bansi, S.A.","Cuentas validadas de Banco Base, S.A.","Cuentas validadas de BBVA Bancomer, S.A.","Cuentas validadas de Banco Monex, S.A.","Cuentas validadas de CIBanco, S.A.","Cuentas validadas de Banco Compartamos, S.A.","Cuentas validadas de Consubanco, S.A","Cuentas validadas de Fundación Dondé Banco, S.A.","Cuentas validadas de Fincomún, Servicios Financieros Comunitarios, S.A. de C.V.","Cuentas validadas de HSBC México, S.A.","Cuentas validadas de Banco Inbursa, S.A.","Cuentas validadas de Banco Inmobiliario Mexicano, S.A.","Cuentas validadas de Intercam Banco, S.A.","Cuentas validadas de Banco Invex, S.A.","Cuentas validadas de Banca Mifel, S.A.","Cuentas validadas de Banco Multiva, S.A.","Cuentas validadas de Banco Pagatodo, S.A.","Cuentas validadas de Banco Sabadell, S.A.","Cuentas validadas de Banco Santander (México), S.A.","Cuentas validadas de Scotiabank Inverlat, S.A.","Cuentas validadas de Sistema de Transferencias y Pagos STP, S.A. de C.V.","Cuentas validadas de Operadora de Pagos Móviles de México, S.A de C.V.","Cuentas validadas de Banco Ve Por Mas, S.A."
23/09/2021,15325,0,0,0,50,17,0,491,24,1852,N/E,2144,0,18,5,245,91,0,0,0,9417,1,0,15,0,0,0,365,57,0,1,0,2,0,3,0,255,263,9,0,0
24/09/2021,15729,0,0,0,47,13,1,495,21,1764,N/E,2432,0,20,3,317,92,0,0,0,9616,0,0,16,0,0,0,347,45,0,0,0,3,0,0,0,262,231,4,0,0
25/09/2021,8261,0,0,-6,-11,5,0,303,-25,379,N/E,2254,0,20,1,-212,36,0,-4,-1,6007,0,-2,5,0,0,0,-66,-37,0,-6,-4,-7,0,4,0,-448,94,-18,0,0
26/09/2021,8187,0,0,1,23,1,0,391,9,489,N/E,673,0,20,0,188,70,0,0,0,5712,0,0,5,0,0,0,196,30,0,1,0,0,0,-1,1,215,148,14,0,1
27/09/2021,15066,0,0,0,31,9,1,512,16,1018,N/E,2622,0,19,0,230,84,0,1,0,9601,0,0,8,0,0,0,329,45,0,3,0,1,0,5,0,314,201,15,0,1
28/09/2021,14562,0,0,2,45,14,1,514,14,1158,N/E,2712,0,41,1,257,84,0,0,0,8768,0,0,7,0,0,0,360,44,0,1,0,0,0,7,1,295,225,11,0,0
29/09/2021,16155,0,-2,0,47,10,0,456,29,1174,N/E,2510,0,43,2,300,94,0,0,0,10497,0,1,3,1,0,0,330,62,0,3,0,1,0,3,0,317,264,10,0,0
30/09/2021,17705,0,N/E,0,57,10,4,481,15,1193,N/E,2369,-1,39,2,437,109,0,0,0,11649,0,1,15,0,0,0,489,65,0,0,0,3,0,4,0,465,284,15,0,0
01/10/2021,4695,0,N/E,1,53,19,2,609,24,1316,N/E,1803,0,31,2,405,97,0,0,0,-876,0,0,13,0,0,0,465,43,1,1,0,5,0,18,0,339,308,14,0,2
02/10/2021,6628,0,N/E,0,32,4,0,504,25,758,N/E,2667,0,22,0,304,74,0,0,1,1337,0,1,4,1,0,0,380,-1,0,5,0,4,0,1,0,296,195,14,0,0
03/10/2021,5505,0,N/E,1,14,0,0,451,10,616,N/E,2234,0,24,0,268,99,0,0,0,991,0,0,3,0,0,0,316,-4,1,3,0,-1,0,7,0,290,167,15,0,0
04/10/2021,7916,0,N/E,0,36,5,0,492,24,1128,N/E,2463,0,23,0,346,86,0,0,0,2244,0,2,4,1,0,0,398,7,0,2,0,4,0,8,0,354,272,17,0,0
05/10/2021,8374,0,N/E,1,46,9,0,496,25,1078,N/E,2436,0,20,1,294,88,0,0,0,2759,0,0,6,0,0,0,402,40,0,1,0,3,0,8,0,318,326,16,0,1
06/10/2021,9367,0,N/E,0,31,12,0,505,14,1198,N/E,2381,0,16,0,267,104,0,0,0,3750,0,1,11,0,0,0,402,50,0,3,0,1,0,13,0,275,318,14,0,1
07/10/2021,-9556,-19,N/E,-26,-122,18,0,-1161,-98,-1418,N/E,1690,-1,-56,-3,-1080,-161,-20,-19,-9,193,0,-3,-27,1,-1,-10,-5188,-128,-1,-23,-2,-22,-17,3,-10,-1581,70,-323,0,-2
08/10/2021,12531,0,N/E,1,41,12,0,510,26,1933,N/E,2207,0,26,2,357,77,0,0,0,6137,1,0,12,0,0,1,413,47,0,0,0,0,0,11,2,353,345,17,0,0
09/10/2021,11497,0,N/E,1,21,0,0,457,17,1352,N/E,2289,0,14,0,265,70,0,0,0,6110,0,0,1,0,0,0,332,30,0,2,0,1,0,5,0,276,247,6,0,1
10/10/2021,10135,0,N/E,1,12,0,0,382,18,1066,N/E,1946,0,17,0,207,73,0,0,0,5722,0,0,2,0,0,0,267,30,0,0,0,0,0,7,1,214,154,16,0,0
11/10/2021,14437,0,N/E,1,25,9,0,431,14,1785,N/E,2300,0,10,2,264,92,0,0,0,8552,0,0,3,0,0,0,356,40,0,1,0,5,0,6,2,274,250,14,0,1
12/10/2021,15392,0,N/E,0,28,13,2,434,15,1830,N/E,2317,0,31,3,312,95,0,0,0,9242,3,0,10,1,0,0,409,49,0,1,0,1,0,5,1,309,267,14,0,0
13/10/2021,15593,0,N/E,0,22,15,1,408,11,1970,N/E,2123,0,18,0,318,77,0,0,0,9583,0,0,6,0,0,0,369,41,0,-1,0,2,0,3,0,317,301,8,0,1
14/10/2021,17517,0,N/E,0,35,21,0,448,23,2288,N/E,2616,0,18,3,345,106,0,0,0,10506,0,0,2,0,0,1,487,58,0,2,0,0,0,5,0,289,252,12,0,0
15/10/2021,12728,0,N/E,0,39,9,1,392,20,2123,N/E,2334,0,30,1,333,93,0,0,0,6484,0,1,3,2,0,0,364,32,0,2,1,1,0,5,1,231,212,14,0,0
16/10/2021,14140,0,N/E,0,18,4,0,437,19,1500,N/E,2356,0,27,0,281,77,0,0,0,8521,0,2,5,0,0,0,277,40,0,0,0,2,0,4,1,287,270,11,0,1
17/10/2021,11295,0,N/E,1,18,1,0,403,15,1011,N/E,2326,0,19,0,189,68,0,0,0,6506,0,0,5,0,0,0,258,28,0,4,0,4,0,5,0,225,204,5,0,0
18/10/2021,16077,0,N/E,0,38,9,1,433,18,1736,N/E,2640,0,23,2,319,95,0,0,0,9844,0,0,4,2,0,1,282,55,0,6,0,0,0,6,0,284,271,8,0,0
19/10/2021,15786,0,N/E,0,41,8,0,484,18,1947,N/E,2712,2,13,2,329,96,0,0,0,9247,0,0,8,0,0,0,297,22,0,3,0,1,0,10,0,278,258,10,0,0
20/10/2021,14750,0,N/E,0,30,10,1,512,22,1886,N/E,2461,0,15,1,362,94,0,0,0,8536,1,1,9,1,0,1,256,36,0,6,0,1,0,5,-1,272,215,16,0,1
21/10/2021,14545,0,N/E,0,48,13,1,375,23,1847,N/E,2315,0,11,2,327,85,0,0,0,8632,0,0,11,0,0,2,320,45,0,4,0,1,0,1,2,243,227,8,0,2
22/10/2021,9992,0,N/E,0,44,18,4,496,17,1735,N/E,1940,1,18,4,297,85,0,0,0,4620,0,0,11,0,0,0,311,41,0,-1,0,1,0,2,3,182,149,13,0,1
23/10/2021,16731,0,N/E,1,32,0,0,537,16,1433,N/E,2367,0,13,0,235,61,0,1,0,11147,0,0,5,3,0,0,238,26,0,1,0,1,0,5,0,371,229,9,0,0
24/10/2021,9557,0,N/E,2,16,2,0,430,8,950,N/E,1999,0,9,0,162,81,0,0,0,5367,0,0,2,0,0,0,166,13,0,0,0,0,0,3,0,212,124,10,0,1
25/10/2021,14761,0,N/E,0,28,11,3,445,11,1616,N/E,2540,0,15,0,207,79,0,0,0,9019,0,0,7,0,0,0,267,30,0,2,1,1,0,6,0,243,217,13,0,0
26/10/2021,14327,0,N/E,0,18,11,0,446,19,1724,N/E,2301,1,20,0,247,65,0,0,0,8589,0,0,3,0,0,1,268,37,0,3,0,1,0,4,0,327,227,14,0,1
27/10/2021,14479,0,N/E,1,19,10,0,474,10,1871,N/E,2203,0,15,2,252,86,0,0,0,8766,1,0,9,0,0,1,257,22,0,2,0,3,0,6,1,234,225,7,0,2
28/10/2021,15505,0,N/E,0,29,8,2,463,16,1964,N/E,2261,0,24,3,284,108,0,0,0,9489,0,1,3,0,0,1,307,28,0,2,0,1,0,6,0,247,246,12,0,0
29/10/2021,11813,0,N/E,0,40,9,0,471,25,1674,N/E,2178,0,58,1,268,81,0,0,0,5980,0,0,8,0,0,0,393,39,0,3,0,1,0,2,0,347,223,12,0,0
30/10/2021,10644,0,N/E,0,25,0,1,416,17,1343,N/E,2418,0,22,0,220,93,0,0,0,5197,0,0,2,0,0,0,352,17,0,0,0,3,0,3,1,296,208,10,0,0
31/10/2021,7251,0,N/E,0,11,1,0,395,10,960,N/E,1809,0,4,0,177,63,0,0,0,3145,0,0,1,0,0,0,256,12,0,2,0,2,0,2,0,236,160,5,0,0
01/11/2021,15223,0,N/E,0,26,4,1,464,14,1777,N/E,2102,0,14,2,213,76,0,0,0,9793,0,1,7,1,0,0,225,27,0,1,0,2,0,7,1,251,205,9,0,0
02/11/2021,12459,0,N/E,0,26,5,0,382,18,1213,N/E,2183,0,15,0,204,89,0,0,0,7590,0,0,1,0,0,0,247,25,0,0,0,0,0,11,0,272,178,0,0,0
03/11/2021,15177,0,N/E,0,41,11,0,485,22,1844,N/E,2319,0,15,2,267,78,0,0,0,9306,0,0,11,0,0,0,291,29,0,3,0,1,0,11,1,218,223,-2,0,1
04/11/2021,15241,0,N/E,1,29,9,1,398,16,1850,N/E,2252,0,23,0,255,76,0,0,0,9520,0,0,10,0,0,0,296,36,0,2,0,1,0,8,1,216,237,1,0,3
05/11/2021,14256,0,N/E,0,29,8,0,405,25,2032,N/E,2353,0,16,3,269,73,0,0,0,8203,0,0,7,2,0,0,349,34,0,1,0,1,0,13,0,198,226,8,0,1
06/11/2021,11225,0,N/E,0,19,3,1,479,14,1194,N/E,2286,0,18,0,167,85,0,0,0,7066,0,0,9,0,0,0,-142,25,0,0,0,1,0,17,1,-180,153,9,0,0
07/11/2021,9573,0,N/E,1,9,1,0,402,4,914,N/E,2026,0,8,0,165,66,0,0,0,5470,1,0,3,1,0,0,179,15,0,5,0,0,0,5,0,169,119,10,0,0
08/11/2021,14152,1,N/E,0,50,7,0,506,15,1377,N/E,2366,0,15,1,232,74,0,0,0,8766,0,0,12,0,0,0,235,22,0,1,0,4,0,8,1,246,195,18,0,0
09/11/2021,13974,2,N/E,1,29,9,2,464,14,1671,N/E,2278,1,32,0,255,75,0,0,0,8337,0,0,8,0,0,0,320,28,0,2,0,1,0,15,1,229,185,15,0,0
10/11/2021,15509,0,N/E,0,53,7,1,447,9,1947,N/E,2398,0,46,1,330,81,0,0,0,9360,0,0,8,0,0,0,272,35,0,4,0,5,0,13,1,250,228,13,0,0
11/11/2021,15859,0,N/E,1,35,10,1,485,20,1759,N/E,2411,0,44,1,333,81,0,0,0,9774,1,0,5,2,0,-1,323,32,0,2,0,4,0,14,0,286,225,10,0,1
12/11/2021,5163,0,N/E,1,38,11,0,617,25,2168,N/E,2078,0,31,3,391,101,0,0,0,-1545,0,0,7,0,0,0,466,46,0,3,0,1,0,10,4,366,330,11,0,0
13/11/2021,13657,0,N/E,0,34,0,0,511,15,1367,N/E,2450,0,27,0,279,93,0,0,0,7996,0,0,5,0,0,1,317,31,0,1,1,0,0,6,0,332,184,6,0,1
14/11/2021,12303,0,N/E,1,24,1,0,408,12,1068,N/E,2372,0,16,0,183,72,0,0,0,7477,0,0,5,1,0,0,232,20,0,-1,0,2,0,2,0,268,134,6,0,0
15/11/2021,14529,0,N/E,0,26,2,2,511,12,1283,N/E,2748,0,19,0,200,83,0,0,0,8866,0,1,5,0,0,0,244,24,0,0,0,0,0,3,1,303,187,9,0,0
16/11/2021,17750,0,N/E,1,38,9,0,551,16,1585,N/E,2764,0,23,1,326,104,0,0,0,11420,0,0,11,0,0,1,325,35,0,3,0,2,0,12,1,283,227,12,0,0
17/11/2021,16374,0,N/E,0,33,11,1,522,18,2036,N/E,2584,0,30,2,232,79,0,0,0,9944,0,3,7,0,0,0,300,23,0,3,0,2,0,9,0,281,239,15,0,0
18/11/2021,15702,0,N/E,1,38,11,1,437,15,2007,N/E,2465,0,14,0,241,89,0,0,0,9477,0,0,6,0,0,0,330,28,0,1,0,1,0,2,0,286,237,15,0,0
19/11/2021,16488,0,N/E,0,42,8,0,477,16,1973,N/E,2461,1,20,1,256,73,0,0,0,10288,1,0,3,0,0,2,325,34,0,7,0,3,0,5,0,271,205,15,0,1
20/11/2021,12749,0,N/E,1,17,1,1,480,19,1194,N/E,2504,0,28,1,219,81,0,0,0,7488,0,0,3,1,0,0,273,16,0,1,0,2,0,3,0,217,192,5,0,2
21/11/2021,10641,0,N/E,0,12,0,1,450,8,798,N/E,2161,0,10,1,145,89,0,0,0,6405,0,0,6,0,0,1,178,25,0,0,0,1,0,3,0,189,148,10,0,0
22/11/2021,15569,0,N/E,0,26,4,2,518,10,1643,N/E,2577,0,17,0,210,90,0,0,0,9745,0,0,12,0,0,0,248,33,0,1,0,1,0,5,2,211,203,11,0,0
23/11/2021,15226,0,N/E,0,28,15,1,556,17,1778,N/E,2627,0,11,1,212,99,0,0,0,9145,0,0,6,0,0,0,233,31,0,3,0,2,0,10,0,241,197,13,0,0
24/11/2021,14553,0,N/E,1,31,10,0,446,14,1815,N/E,2535,0,30,0,190,110,0,0,0,8593,1,0,4,1,0,1,276,32,0,3,1,4,0,5,0,235,220,-5,0,0
25/11/2021,15126,0,N/E,0,42,4,0,454,12,1976,N/E,2535,0,20,2,228,139,0,0,0,8863,0,2,5,0,0,0,292,34,0,5,0,1,0,2,0,254,240,16,0,0
26/11/2021,15937,0,N/E,0,51,13,0,541,18,1891,N/E,2310,0,15,1,298,102,0,0,0,9691,1,0,6,1,0,0,405,45,0,3,0,4,0,5,0,272,244,20,0,0
27/11/2021,10698,0,N/E,0,23,3,1,543,8,-79,N/E,2329,0,17,1,222,103,0,0,0,6730,0,0,6,1,0,1,341,24,0,-1,0,1,0,2,0,237,178,7,0,0
28/11/2021,10625,0,N/E,0,14,1,0,453,5,989,N/E,2261,0,15,0,154,79,0,0,0,5971,0,0,3,1,0,0,320,23,0,0,0,1,0,8,1,151,169,5,0,1
29/11/2021,14666,0,N/E,0,22,9,0,462,20,1490,N/E,2615,2,27,0,265,78,0,1,0,8813,1,1,3,0,0,0,391,32,0,-1,0,1,0,10,0,244,173,5,0,2
30/11/2021,16308,0,N/E,0,49,12,1,566,21,1980,N/E,2974,0,25,1,273,126,0,0,0,9120,0,1,10,0,0,0,445,42,0,4,0,4,0,10,0,378,259,7,0,0
01/12/2021,8501,0,N/E,0,33,8,0,580,10,2045,N/E,2912,0,31,1,303,115,0,0,0,1470,0,0,8,1,0,0,325,43,0,-1,0,5,0,18,0,330,252,11,0,1
02/12/2021,16718,0,N/E,0,33,3,2,542,15,1950,N/E,2571,0,37,1,287,116,0,2,0,10233,0,1,6,0,0,0,362,42,0,8,0,0,0,11,0,246,241,9,0,0
03/12/2021,16076,0,N/E,1,20,15,0,530,14,1851,N/E,2401,0,20,1,232,97,0,0,0,9909,0,1,6,1,0,0,402,31,0,4,0,3,0,12,1,281,235,8,0,0
04/12/2021,13729,0,N/E,0,25,0,1,652,6,1523,N/E,2528,0,21,0,263,106,0,0,0,7628,0,0,2,1,0,0,354,40,0,1,0,1,0,9,1,370,189,6,0,2
05/12/2021,10616,0,N/E,0,15,1,0,435,10,980,N/E,2218,0,20,0,141,91,0,0,0,6101,0,0,6,2,0,0,251,15,0,3,0,2,0,9,0,169,135,12,0,0
06/12/2021,15314,0,N/E,0,34,5,2,523,15,1697,N/E,2629,0,15,1,215,97,0,1,0,9215,1,1,8,0,0,1,337,30,0,1,0,0,0,9,0,246,221,10,0,0
07/12/2021,15480,0,N/E,0,32,10,1,554,21,2051,N/E,2534,0,25,1,227,93,0,0,0,9087,0,0,6,0,0,0,293,38,0,0,0,2,0,10,1,270,205,18,0,1
08/12/2021,14998,0,N/E,0,43,9,1,555,21,1840,N/E,2484,0,23,1,215,107,0,0,0,8862,1,0,8,0,0,0,270,48,0,6,0,4,0,6,0,258,225,11,0,0
09/12/2021,14119,0,N/E,2,42,10,0,537,13,1750,N/E,2353,0,18,1,251,88,0,0,0,8207,0,0,9,0,0,0,265,46,0,3,0,10,0,4,1,236,260,13,0,0
10/12/2021,14632,0,N/E,0,33,10,0,523,23,1774,N/E,1888,0,32,0,306,102,0,1,0,8916,1,1,7,0,0,0,399,47,0,2,0,1,0,9,0,265,264,26,0,2
11/12/2021,11806,0,N/E,0,23,0,1,447,11,1173,N/E,2453,0,15,0,162,69,0,0,0,6709,0,0,3,0,0,-1,256,33,0,3,1,2,0,7,0,240,190,9,0,0
12/12/2021,10112,0,N/E,1,18,1,0,440,9,845,N/E,2054,0,12,0,143,73,0,0,0,5908,0,0,2,1,0,1,192,17,0,2,0,1,0,5,0,251,128,8,0,0
13/12/2021,13259,0,N/E,1,39,2,0,508,9,1602,N/E,2367,0,29,2,249,94,0,0,0,7574,0,0,6,1,0,0,247,31,0,6,0,2,0,9,0,248,220,12,0,1
14/12/2021,15828,0,N/E,1,47,14,1,559,30,1913,N/E,2708,0,41,2,263,103,0,0,0,9255,1,2,6,0,0,3,289,27,0,1,0,2,0,10,0,315,224,11,0,0
15/12/2021,16494,0,N/E,1,39,7,0,613,20,1700,N/E,2871,0,40,2,307,103,0,0,0,9816,0,0,3,0,0,-1,351,36,0,2,1,2,0,4,0,341,230,6,0,0
16/12/2021,15215,0,N/E,0,26,1,1,476,17,1645,N/E,2731,0,21,3,252,78,0,0,0,8980,0,0,3,0,0,1,404,35,0,-1,0,3,0,5,0,289,238,7,0,0
17/12/2021,14037,0,N/E,0,25,6,1,492,19,1317,N/E,2066,0,15,2,196,85,0,0,0,8779,0,0,8,0,0,0,413,40,0,2,0,4,0,8,0,311,236,12,0,0
18/12/2021,11978,0,N/E,0,26,0,0,469,18,1180,N/E,2042,0,24,1,219,81,0,0,0,7184,0,0,3,0,0,1,243,22,0,2,0,1,0,2,0,253,197,10,0,0
19/12/2021,10538,0,N/E,1,12,0,0,455,10,945,N/E,2396,0,15,0,164,62,0,0,0,5853,0,0,3,0,0,0,275,11,0,1,0,1,0,7,0,202,119,5,0,1
20/12/2021,15520,0,N/E,0,38,6,1,552,21,1657,N/E,2706,0,20,2,248,84,0,0,0,9183,0,0,9,0,0,0,394,32,0,2,0,1,0,5,1,345,203,10,0,0
21/12/2021,14672,0,N/E,0,37,6,2,463,10,1652,N/E,2471,0,22,2,262,84,0,0,0,8769,0,0,5,1,0,0,338,32,0,1,0,5,0,6,0,287,211,6,0,0
22/12/2021,14178,0,N/E,0,35,10,2,474,12,1573,N/E,2383,0,25,2,186,93,0,0,0,8436,0,0,5,0,0,0,389,31,0,3,0,0,0,4,0,297,202,15,0,1
23/12/2021,14008,0,N/E,1,39,15,0,544,15,1649,N/E,2244,0,16,0,259,76,0,0,0,8283,0,0,8,0,0,0,287,30,0,5,0,5,0,6,0,309,206,11,0,0
24/12/2021,10885,0,N/E,0,22,4,1,464,18,1182,N/E,1829,0,22,1,161,68,0,0,0,6478,0,0,0,1,0,0,235,22,0,1,0,1,0,2,0,215,152,6,0,0
25/12/2021,6801,0,N/E,0,6,0,0,326,7,692,N/E,871,0,9,0,105,56,0,0,0,4354,0,0,3,1,0,-1,145,19,0,0,0,0,0,0,0,125,94,-11,0,0
26/12/2021,9361,0,N/E,0,5,0,1,427,11,861,N/E,1943,0,10,0,112,69,0,0,0,5466,0,0,5,0,0,0,136,11,0,2,0,0,0,2,0,162,108,30,0,0
27/12/2021,14525,0,N/E,0,22,1,0,465,14,1714,N/E,2607,0,17,0,211,96,0,0,0,8647,0,0,8,1,0,0,244,21,0,3,0,1,0,8,0,239,198,8,0,0
28/12/2021,14407,0,N/E,1,25,6,1,490,12,1709,N/E,2499,0,31,0,204,95,0,0,0,8611,0,0,6,0,0,1,254,35,0,0,0,0,0,6,2,251,163,5,0,0
29/12/2021,14541,0,N/E,0,33,4,0,483,10,1803,N/E,2547,0,40,1,226,95,0,0,0,8517,0,0,14,0,0,0,249,38,0,0,0,1,0,8,0,255,206,11,0,0
30/12/2021,12686,0,N/E,0,56,8,1,486,16,1829,N/E,2525,0,21,1,233,119,0,0,0,6522,0,1,2,0,0,1,322,49,0,0,0,1,0,-1,0,279,206,8,0,1
31/12/2021,12969,0,N/E,0,23,1,1,462,15,1357,N/E,1926,0,23,1,189,64,0,0,0,8298,1,0,5,0,0,0,196,35,0,2,0,1,0,0,0,216,145,8,0,0
01/01/2022,4699,0,N/E,1,6,0,0,337,8,658,N/E,746,0,10,0,110,54,0,0,0,2337,0,30,5,0,0,0,126,16,0,1,0,2,0,-2,0,139,102,13,0,0
02/01/2022,10928,0,N/E,0,16,1,0,449,14,973,N/E,2222,0,14,1,122,64,0,0,0,6477,0,0,3,0,0,0,192,19,0,1,0,1,0,-1,0,208,139,12,0,1
03/01/2022,13421,1,N/E,0,26,5,0,473,14,1768,N/E,3029,0,17,0,186,95,0,0,0,7027,0,1,7,0,0,0,267,37,0,0,1,2,0,-1,0,246,211,9,0,0
04/01/2022,14422,0,N/E,1,44,1,0,519,20,1698,N/E,2908,0,22,-1,200,102,0,0,0,8067,1,0,6,0,0,0,309,27,0,1,0,3,0,-2,0,291,198,7,0,0
05/01/2022,14508,0,N/E,2,46,4,1,439,17,1551,N/E,2806,0,31,2,217,107,0,0,0,8489,1,0,5,0,0,0,267,34,1,3,0,1,0,6,0,265,206,6,0,1
06/01/2022,13441,0,N/E,0,35,4,0,407,19,1592,N/E,2609,0,20,2,179,90,0,0,0,7732,0,0,4,1,0,0,241,42,0,2,0,2,0,10,0,246,199,5,0,0
07/01/2022,14156,0,N/E,0,19,5,1,409,20,1615,N/E,2666,0,24,2,185,96,0,0,0,8331,0,0,3,1,0,0,278,33,0,4,0,3,0,5,1,256,188,11,0,0
08/01/2022,11545,0,N/E,0,16,1,0,396,19,1050,N/E,2757,0,14,0,151,72,0,0,0,6520,0,0,5,1,0,0,168,13,0,1,0,1,0,7,0,198,147,8,0,0
09/01/2022,9393,0,N/E,0,8,0,0,431,17,805,N/E,2331,0,6,0,127,46,0,0,0,5050,0,0,1,0,0,0,241,18,0,2,0,0,0,10,0,154,138,8,0,0
10/01/2022,14268,0,N/E,0,34,4,0,436,14,1464,N/E,3061,0,13,1,187,107,0,0,0,8176,0,1,5,0,0,0,283,27,0,3,0,2,0,5,0,251,187,7,0,0
11/01/2022,13378,0,N/E,0,53,4,1,385,4,1380,N/E,2846,0,18,0,170,89,0,0,0,7777,0,0,3,0,0,0,216,20,0,3,0,1,0,8,0,219,176,5,0,0
12/01/2022,13773,0,N/E,0,26,9,1,396,12,1538,N/E,2842,0,10,3,205,142,0,1,0,8094,2,2,2,0,0,0,60,17,0,4,0,1,0,7,0,175,216,7,0,1
13/01/2022,15478,1,N/E,1,32,4,0,428,15,1695,N/E,3048,0,27,3,180,110,0,0,0,9219,1,0,4,0,0,0,234,26,0,2,0,0,0,7,1,210,222,8,0,0
14/01/2022,5898,0,N/E,1,28,3,3,453,14,1443,N/E,2594,0,23,2,242,120,0,0,0,101,0,0,4,0,0,0,324,32,0,2,0,0,0,1,0,249,249,11,0,-1
15/01/2022,13251,0,N/E,0,22,0,0,462,14,1084,N/E,3354,0,16,0,180,71,0,0,0,7381,0,0,3,0,0,0,255,24,0,1,0,2,0,5,0,218,148,11,0,0
16/01/2022,10436,0,N/E,0,11,0,1,388,16,862,N/E,3109,0,18,0,159,79,0,0,0,5410,0,0,5,0,0,0,183,20,0,0,0,0,0,3,0,20,149,3,0,0
17/01/2022,6864,0,N/E,1,39,4,1,448,21,1414,N/E,3702,0,16,0,199,128,0,0,0,309,0,0,7,0,0,0,315,28,0,4,0,1,0,8,0,13,196,9,0,1
18/01/2022,-84135,0,N/E,0,33,4,2,414,16,1463,N/E,3393,0,16,0,174,105,0,0,0,7754,0,0,5,0,0,0,244,28,0,2,0,0,0,8,0,-98011,200,15,0,0
19/01/2022,13646,0,N/E,0,40,7,2,390,9,1447,N/E,3287,0,18,2,184,107,0,0,0,7691,0,0,7,0,0,0,193,24,0,3,0,1,0,4,0,32,186,11,0,1
20/01/2022,14109,0,N/E,1,44,6,1,453,11,1456,N/E,3335,1,11,1,194,102,0,0,0,7723,0,1,2,0,0,0,222,20,0,0,0,1,0,8,0,273,233,10,0,0
21/01/2022,14521,0,N/E,0,56,5,1,438,15,1583,N/E,3178,0,17,0,210,103,0,0,0,8106,0,1,4,1,0,1,302,26,0,2,0,1,0,4,0,261,196,10,0,0
22/01/2022,11455,0,N/E,0,15,0,0,428,17,1038,N/E,3208,0,10,0,142,83,0,0,0,5885,0,0,9,0,0,0,211,19,0,1,0,1,0,3,1,214,161,9,0,0
23/01/2022,9914,0,N/E,0,9,0,0,353,6,864,N/E,2855,0,14,0,120,71,0,0,0,5110,0,0,3,0,0,0,174,15,0,2,0,1,0,4,1,176,121,15,0,0
24/01/2022,14777,0,N/E,0,19,2,0,469,6,1525,N/E,3490,1,13,0,148,94,0,0,0,8288,0,0,2,0,0,0,255,40,0,3,0,1,0,4,0,231,175,11,0,0
25/01/2022,14157,0,N/E,0,25,8,0,378,7,1485,N/E,3046,0,18,1,168,97,0,0,0,8170,0,0,10,0,0,0,257,28,0,5,0,4,0,1,0,237,200,12,0,0
26/01/2022,13379,0,N/E,0,25,5,1,370,12,1450,N/E,3026,0,19,1,132,124,0,0,0,7492,1,0,9,0,0,0,248,21,0,2,0,2,0,3,1,230,195,10,0,0
27/01/2022,14578,0,N/E,0,24,5,0,314,15,1674,N/E,3127,0,17,0,168,83,0,0,0,8352,1,2,4,0,0,1,265,16,0,3,0,2,0,9,0,249,240,5,0,2
28/01/2022,15039,0,N/E,0,32,8,1,505,25,1603,N/E,3090,0,20,4,271,74,0,0,0,8390,0,0,12,0,0,0,413,34,0,2,0,3,0,2,0,300,240,9,0,1
29/01/2022,12351,0,N/E,0,32,1,0,448,17,1162,N/E,3133,0,25,1,162,101,0,0,0,6556,0,0,4,0,0,0,236,20,0,0,0,0,0,10,0,246,187,9,0,1
30/01/2022,10817,0,N/E,0,22,0,0,323,6,1382,N/E,2819,0,24,1,168,79,0,0,0,5386,1,0,1,0,0,0,224,11,0,1,0,1,0,7,0,191,158,12,0,0
31/01/2022,14356,0,N/E,1,35,9,1,369,20,1750,N/E,3385,0,16,1,260,66,0,0,0,7665,0,0,5,0,0,0,259,35,0,5,0,3,0,6,0,387,73,5,0,0
01/02/2022,12644,0,N/E,0,40,0,-1,329,11,1900,N/E,3065,0,19,2,221,133,0,0,0,6109,0,2,3,0,0,0,256,28,0,0,0,3,0,12,0,283,223,5,0,1
